"event_number","event_number_niskin","ship","cruise_ID","datetime","latitude","longitude","depth","replicate","nitrate_nitrite","ammonium","silicate","phosphate","iode_quality_flag_phosphate"
"MVCO_081","MVCO_081_01",NA,NA,2007-06-07 18:30:00,41.3225,-70.5088,2,"a",0,0.816,1.11,0.067,1
"MVCO_081","MVCO_081_02",NA,NA,2007-06-07 18:30:00,41.3225,-70.5088,6,"a",0.053,0.579,2.7,0.076,1
"MVCO_081","MVCO_081_03",NA,NA,2007-06-07 18:30:00,41.3225,-70.5088,10,"a",0.051,1.06,5.74,0,1
"MVCO_082","MVCO_082_01",NA,NA,2007-06-07 19:45:00,41.3274,-70.4469,1,"a",0,0,2.76,0.056,1
"MVCO_082","MVCO_082_02",NA,NA,2007-06-07 19:45:00,41.3274,-70.4469,5,"a",0.072,0.362,1.94,0.056,1
"MVCO_083","MVCO_083_01",NA,NA,2007-07-03 20:00:00,41.325,-70.5667,0,"a",0.058,1.924,4.982,0.071,1
"MVCO_083","MVCO_083_01",NA,NA,2007-07-03 20:00:00,41.325,-70.5667,0,"b",0.108,2.057,4.665,0.053,1
"MVCO_085","MVCO_085_01",NA,NA,2007-08-20 15:30:00,41.325,-70.5667,0,"a",0.083,3.038,4.952,1.386,1
"MVCO_085","MVCO_085_01",NA,NA,2007-08-20 15:30:00,41.325,-70.5667,0,"b",0.169,3.524,4.873,1.224,1
"MVCO_086","MVCO_086_01",NA,NA,2007-08-25 13:54:00,41.2545,-70.5664,24,"a",0.873,3.562,10.421,0.461,1
"MVCO_086","MVCO_086_01",NA,NA,2007-08-25 13:54:00,41.2545,-70.5664,24,"b",0.434,2.648,4.774,0.364,1
"MVCO_086","MVCO_086_02",NA,NA,2007-08-25 13:54:00,41.2545,-70.5664,15,"a",0.243,1.8,3.146,0.593,1
"MVCO_086","MVCO_086_02",NA,NA,2007-08-25 13:54:00,41.2545,-70.5664,15,"b",0.427,2.438,3.603,0.153,1
"MVCO_086","MVCO_086_03",NA,NA,2007-08-25 13:54:00,41.2545,-70.5664,8,"a",1.294,2.952,2.63,0.249,1
"MVCO_086","MVCO_086_03",NA,NA,2007-08-25 13:54:00,41.2545,-70.5664,8,"b",1.159,1.8,2.203,0.15,1
"MVCO_086","MVCO_086_04",NA,NA,2007-08-25 13:54:00,41.2545,-70.5664,2,"a",0,1.581,3.96,0.202,1
"MVCO_086","MVCO_086_04",NA,NA,2007-08-25 13:54:00,41.2545,-70.5664,2,"b",0,2.229,7.672,0.127,1
"MVCO_087","MVCO_087_01",NA,NA,2007-08-25 14:36:00,41.1994,-70.5661,33,"a",1.774,4.867,13.399,0.521,1
"MVCO_087","MVCO_087_01",NA,NA,2007-08-25 14:36:00,41.1994,-70.5661,33,"b",1.44,4.6,13.2,0.572,1
"MVCO_087","MVCO_087_02",NA,NA,2007-08-25 14:36:00,41.1994,-70.5661,15,"a",0.315,2.124,5.995,0.162,1
"MVCO_087","MVCO_087_02",NA,NA,2007-08-25 14:36:00,41.1994,-70.5661,15,"b",0.207,1.981,4.595,0.141,1
"MVCO_087","MVCO_087_03",NA,NA,2007-08-25 14:36:00,41.1994,-70.5661,8,"a",0.085,2.438,2.977,0.061,1
"MVCO_087","MVCO_087_03",NA,NA,2007-08-25 14:36:00,41.1994,-70.5661,8,"b",0,1.695,2.878,0,1
"MVCO_087","MVCO_087_04",NA,NA,2007-08-25 14:36:00,41.1994,-70.5661,2,"a",0,1.657,4.198,0,1
"MVCO_087","MVCO_087_04",NA,NA,2007-08-25 14:36:00,41.1994,-70.5661,2,"b",0.055,3.4,4.049,0,1
"MVCO_088","MVCO_088_01",NA,NA,2007-08-25 15:49:00,41.3246,-70.5647,13,"a",0,1.762,4.565,0.23,1
"MVCO_088","MVCO_088_01",NA,NA,2007-08-25 15:49:00,41.3246,-70.5647,13,"b",0,1.762,3.126,0.211,1
"MVCO_088","MVCO_088_02",NA,NA,2007-08-25 15:49:00,41.3246,-70.5647,9,"a",0.161,0.622,3.573,0.282,1
"MVCO_088","MVCO_088_02",NA,NA,2007-08-25 15:49:00,41.3246,-70.5647,9,"b",0.159,0.552,3.206,0.285,1
"MVCO_088","MVCO_088_03",NA,NA,2007-08-25 15:49:00,41.3246,-70.5647,5,"a",0.098,1.524,1.389,0.162,1
"MVCO_088","MVCO_088_03",NA,NA,2007-08-25 15:49:00,41.3246,-70.5647,5,"b",0.072,1.876,2.183,0.222,1
"MVCO_088","MVCO_088_04",NA,NA,2007-08-25 15:49:00,41.3246,-70.5647,2,"a",0.075,1.324,1.846,0.11,1
"MVCO_088","MVCO_088_04",NA,NA,2007-08-25 15:49:00,41.3246,-70.5647,2,"b",0,1.933,2.094,0.2,1
"MVCO_089","MVCO_089_01",NA,NA,2007-08-25 16:44:00,41.3366,-70.556,10,"a",0.326,3.238,3.365,0.312,1
"MVCO_089","MVCO_089_01",NA,NA,2007-08-25 16:44:00,41.3366,-70.556,10,"b",0.308,1.962,2.997,0.214,1
"MVCO_089","MVCO_089_02",NA,NA,2007-08-25 16:44:00,41.3366,-70.556,7,"a",0.176,2.476,3.077,0.602,1
"MVCO_089","MVCO_089_02",NA,NA,2007-08-25 16:44:00,41.3366,-70.556,7,"b",0.157,2.781,3.394,0.237,1
"MVCO_089","MVCO_089_03",NA,NA,2007-08-25 16:44:00,41.3366,-70.556,4,"a",0,1.571,2.243,0.203,1
"MVCO_089","MVCO_089_03",NA,NA,2007-08-25 16:44:00,41.3366,-70.556,4,"b",0,2.391,1.896,0.194,1
"MVCO_089","MVCO_089_04",NA,NA,2007-08-25 16:44:00,41.3366,-70.556,2,"a",0,1.838,1.876,0.229,1
"MVCO_089","MVCO_089_04",NA,NA,2007-08-25 16:44:00,41.3366,-70.556,2,"b",0.072,2.562,1.975,0.216,1
"MVCO_090","MVCO_090_01",NA,NA,2007-08-25 17:57:00,41.3237,-70.6297,15,"a",0.275,3.714,6.451,0.376,1
"MVCO_090","MVCO_090_01",NA,NA,2007-08-25 17:57:00,41.3237,-70.6297,15,"b",0.416,3.876,8.138,0.475,1
"MVCO_090","MVCO_090_02",NA,NA,2007-08-25 17:57:00,41.3237,-70.6297,7,"a",0.12,1.562,3.047,0.206,1
"MVCO_090","MVCO_090_02",NA,NA,2007-08-25 17:57:00,41.3237,-70.6297,7,"b",0.159,2.2,4.059,0.272,1
"MVCO_090","MVCO_090_03",NA,NA,2007-08-25 17:57:00,41.3237,-70.6297,4,"a",0,1.771,4.893,0.252,1
"MVCO_090","MVCO_090_03",NA,NA,2007-08-25 17:57:00,41.3237,-70.6297,4,"b",0.057,2.857,3.642,0.178,1
"MVCO_090","MVCO_090_04",NA,NA,2007-08-25 17:57:00,41.3237,-70.6297,2,"a",0.067,3.133,2.829,0.2,1
"MVCO_090","MVCO_090_04",NA,NA,2007-08-25 17:57:00,41.3237,-70.6297,2,"b",0.054,1.81,2.005,0.224,1
"MVCO_091","MVCO_091_01",NA,NA,2007-08-25 18:49:00,41.3254,-70.509,13.3,"a",0,2.086,4.159,0.206,1
"MVCO_091","MVCO_091_01",NA,NA,2007-08-25 18:49:00,41.3254,-70.509,13.3,"b",0,0.981,4.268,0.289,1
"MVCO_091","MVCO_091_02",NA,NA,2007-08-25 18:49:00,41.3254,-70.509,8,"a",0.59,1.876,2.372,0.148,1
"MVCO_091","MVCO_091_02",NA,NA,2007-08-25 18:49:00,41.3254,-70.509,8,"b",0.725,2.724,4.804,0.269,1
"MVCO_091","MVCO_091_03",NA,NA,2007-08-25 18:49:00,41.3254,-70.509,3.8,"a",0.057,2.552,4.059,0.263,1
"MVCO_091","MVCO_091_03",NA,NA,2007-08-25 18:49:00,41.3254,-70.509,3.8,"b",0.157,6.467,3.851,0.249,1
"MVCO_091","MVCO_091_04",NA,NA,2007-08-25 18:49:00,41.3254,-70.509,1.7,"a",0.053,2.61,3.742,0.193,1
"MVCO_091","MVCO_091_04",NA,NA,2007-08-25 18:49:00,41.3254,-70.509,1.7,"b",0.086,1.743,5.25,0.244,1
"MVCO_092","MVCO_092_01",NA,NA,2007-08-25 19:39:00,41.3256,-70.4485,9,"a",0.079,3.276,2.769,0.186,1
"MVCO_092","MVCO_092_01",NA,NA,2007-08-25 19:39:00,41.3256,-70.4485,9,"b",0.077,1.114,1.767,0.189,1
"MVCO_092","MVCO_092_02",NA,NA,2007-08-25 19:39:00,41.3256,-70.4485,7,"a",0.147,2.181,2.402,0,1
"MVCO_092","MVCO_092_02",NA,NA,2007-08-25 19:39:00,41.3256,-70.4485,7,"b",0.171,2.41,2.7,0.182,1
"MVCO_092","MVCO_092_03",NA,NA,2007-08-25 19:39:00,41.3256,-70.4485,4.4,"a",0.159,2.438,3.414,0.252,1
"MVCO_092","MVCO_092_03",NA,NA,2007-08-25 19:39:00,41.3256,-70.4485,4.4,"b",0.103,2.905,3.285,0.24,1
"MVCO_092","MVCO_092_04",NA,NA,2007-08-25 19:39:00,41.3256,-70.4485,2,"a",0,2.086,3.424,0.288,1
"MVCO_092","MVCO_092_04",NA,NA,2007-08-25 19:39:00,41.3256,-70.4485,2,"b",0.065,1.467,3.523,0.278,1
"MVCO_093","MVCO_093_01",NA,NA,2007-09-13 21:11:00,41.3247,-70.5658,14,"a",0.154,8.505,5.548,0.381,1
"MVCO_093","MVCO_093_01",NA,NA,2007-09-13 21:11:00,41.3247,-70.5658,14,"b",0.11,2.972,4.883,0.194,1
"MVCO_093","MVCO_093_02",NA,NA,2007-09-13 21:11:00,41.3247,-70.5658,10,"a",0.279,3.133,7.057,0.25,1
"MVCO_093","MVCO_093_02",NA,NA,2007-09-13 21:11:00,41.3247,-70.5658,10,"b",0.199,3.533,7.047,0.246,1
"MVCO_093","MVCO_093_03",NA,NA,2007-09-13 21:11:00,41.3247,-70.5658,6,"a",0.09,1.972,6.014,0.228,1
"MVCO_093","MVCO_093_03",NA,NA,2007-09-13 21:11:00,41.3247,-70.5658,6,"b",0.079,2.352,5.538,0.189,1
"MVCO_093","MVCO_093_04",NA,NA,2007-09-13 21:11:00,41.3247,-70.5658,2,"a",0.11,2.895,3.543,0.181,1
"MVCO_093","MVCO_093_04",NA,NA,2007-09-13 21:11:00,41.3247,-70.5658,2,"b",0.181,4.162,5.359,0.192,1
"MVCO_094","MVCO_094_01",NA,NA,2007-09-24 15:40:00,41.325,-70.5667,0,"a",0,1.819,7.215,0.25,1
"MVCO_094","MVCO_094_01",NA,NA,2007-09-24 15:40:00,41.325,-70.5667,0,"b",0,1.562,6.471,0.25,1
"MVCO_095","MVCO_095_01",NA,NA,2007-09-27 13:55:00,41.3233,-70.5672,2,"c",2.805,1.163,6.95,0.052,1
"MVCO_095","MVCO_095_02",NA,NA,2007-09-27 13:55:00,41.3233,-70.5672,6,"c",2.178,1.153,8.037,0.077,1
"MVCO_095","MVCO_095_03",NA,NA,2007-09-27 13:55:00,41.3233,-70.5672,10,"c",0.46,0.945,7.34,1.224,1
"MVCO_096","MVCO_096_01",NA,NA,2007-09-27 14:29:00,41.3233,-70.6265,2,"a",0.7,0.964,8,0.066,1
"MVCO_096","MVCO_096_02",NA,NA,2007-09-27 14:29:00,41.3233,-70.6265,6,"a",0.785,3.118,6.03,0.162,1
"MVCO_096","MVCO_096_03",NA,NA,2007-09-27 14:29:00,41.3233,-70.6265,10,"a",0.372,1.213,6.978,0,1
"MVCO_097","MVCO_097_01",NA,NA,2007-09-27 15:00:00,41.2598,-70.5931,2,"a",0.074,0.425,5.64,0.084,1
"MVCO_097","MVCO_097_02",NA,NA,2007-09-27 15:00:00,41.2598,-70.5931,10,"a",0.07,0.62,7.461,0,1
"MVCO_097","MVCO_097_03",NA,NA,2007-09-27 15:00:00,41.2598,-70.5931,22,"a",0.538,0.396,5.231,0.098,1
"MVCO_098","MVCO_098_01",NA,NA,2007-09-27 16:10:00,41.1996,-70.5663,2,"a",2.51,2.586,15.052,0.135,1
"MVCO_098","MVCO_098_02",NA,NA,2007-09-27 16:10:00,41.1996,-70.5663,10,"a",0.295,1,4.023,0.088,1
"MVCO_098","MVCO_098_03",NA,NA,2007-09-27 16:10:00,41.1996,-70.5663,20,"a",0.406,1.494,6.383,0.104,1
"MVCO_098","MVCO_098_04",NA,NA,2007-09-27 16:10:00,41.1996,-70.5663,30,"a",3.31,2.837,10.407,0.379,1
"MVCO_100","MVCO_100_01",NA,NA,2007-09-27 18:20:00,41.325,-70.5062,2,"a",0.662,0.31,6.467,0.257,1
"MVCO_100","MVCO_100_02",NA,NA,2007-09-27 18:20:00,41.325,-70.5062,9,"a",0.602,0.922,11.986,0.294,1
"MVCO_101","MVCO_101_01",NA,NA,2007-09-27 19:30:00,41.3277,-70.4496,2,"a",0.523,0.774,6.3,0.251,1
"MVCO_101","MVCO_101_02",NA,NA,2007-09-27 19:30:00,41.3277,-70.4496,6,"a",0.422,1.053,9.059,0.264,1
"MVCO_102","MVCO_102_01",NA,NA,2007-10-11 14:04:00,41.2535,-70.5705,25,"a",1.326,1.752,3.613,0.248,1
"MVCO_102","MVCO_102_01",NA,NA,2007-10-11 14:04:00,41.2535,-70.5705,25,"b",1.054,2.152,4.476,0.273,1
"MVCO_102","MVCO_102_02",NA,NA,2007-10-11 14:04:00,41.2535,-70.5705,15,"a",0.293,2.772,5.965,0.342,1
"MVCO_102","MVCO_102_02",NA,NA,2007-10-11 14:04:00,41.2535,-70.5705,15,"b",0.343,1.524,3.355,0.302,1
"MVCO_102","MVCO_102_03",NA,NA,2007-10-11 14:04:00,41.2535,-70.5705,8,"a",0.317,2.238,4.546,0.337,1
"MVCO_102","MVCO_102_03",NA,NA,2007-10-11 14:04:00,41.2535,-70.5705,8,"b",0.33,1.01,3.295,0.298,1
"MVCO_102","MVCO_102_04",NA,NA,2007-10-11 14:04:00,41.2535,-70.5705,2,"a",0.301,2.324,6.243,0.352,1
"MVCO_102","MVCO_102_04",NA,NA,2007-10-11 14:04:00,41.2535,-70.5705,2,"b",0.404,2.781,6.233,0.353,1
"MVCO_103","MVCO_103_01",NA,NA,2007-10-11 14:48:00,41.1995,-70.5667,33,"a",1.743,2.8,8.158,0.438,1
"MVCO_103","MVCO_103_01",NA,NA,2007-10-11 14:48:00,41.1995,-70.5667,33,"b",1.921,3.067,8.119,0.531,1
"MVCO_103","MVCO_103_02",NA,NA,2007-10-11 14:48:00,41.1995,-70.5667,20,"a",0.28,2.048,6.61,0.266,1
"MVCO_103","MVCO_103_02",NA,NA,2007-10-11 14:48:00,41.1995,-70.5667,20,"b",0.302,1.648,4.883,0.189,1
"MVCO_103","MVCO_103_03",NA,NA,2007-10-11 14:48:00,41.1995,-70.5667,10,"a",0.075,0.575,2.769,0.101,1
"MVCO_103","MVCO_103_03",NA,NA,2007-10-11 14:48:00,41.1995,-70.5667,10,"b",0.057,0.67,3.017,0.103,1
"MVCO_103","MVCO_103_04",NA,NA,2007-10-11 14:48:00,41.1995,-70.5667,2,"a",0.076,1.143,3.98,0.069,1
"MVCO_103","MVCO_103_04",NA,NA,2007-10-11 14:48:00,41.1995,-70.5667,2,"b",0.143,1.61,3.216,0.101,1
"MVCO_104","MVCO_104_01",NA,NA,2007-10-11 16:53:00,41.3225,-70.5673,14,"a",0.575,3,5.072,0.327,1
"MVCO_104","MVCO_104_01",NA,NA,2007-10-11 16:53:00,41.3225,-70.5673,14,"b",0.471,2.124,4.556,0.299,1
"MVCO_104","MVCO_104_02",NA,NA,2007-10-11 16:53:00,41.3225,-70.5673,9,"a",0.554,3.086,6.808,0.444,1
"MVCO_104","MVCO_104_02",NA,NA,2007-10-11 16:53:00,41.3225,-70.5673,9,"b",0.272,1.305,3.345,0.4,1
"MVCO_104","MVCO_104_03",NA,NA,2007-10-11 16:53:00,41.3225,-70.5673,5,"a",0.327,1.505,4.714,0.351,1
"MVCO_104","MVCO_104_03",NA,NA,2007-10-11 16:53:00,41.3225,-70.5673,5,"b",0.33,1.514,4.268,0.268,1
"MVCO_104","MVCO_104_04",NA,NA,2007-10-11 16:53:00,41.3225,-70.5673,2,"a",0.332,1.6,4.595,0.314,1
"MVCO_104","MVCO_104_04",NA,NA,2007-10-11 16:53:00,41.3225,-70.5673,2,"b",0.369,2.029,4.585,0.19,1
"MVCO_105","MVCO_105_01",NA,NA,2007-10-11 17:44:00,41.336,-70.5572,10,"a",0.561,2.972,5.647,0.187,1
"MVCO_105","MVCO_105_01",NA,NA,2007-10-11 17:44:00,41.336,-70.5572,10,"b",0.537,3.41,5.697,0.171,1
"MVCO_105","MVCO_105_02",NA,NA,2007-10-11 17:44:00,41.336,-70.5572,6,"a",0.365,2.257,3.146,0.235,1
"MVCO_105","MVCO_105_02",NA,NA,2007-10-11 17:44:00,41.336,-70.5572,6,"b",0.499,2.076,4.814,0.258,1
"MVCO_105","MVCO_105_03",NA,NA,2007-10-11 17:44:00,41.336,-70.5572,2,"a",1.096,4.657,6.461,0.445,1
"MVCO_105","MVCO_105_03",NA,NA,2007-10-11 17:44:00,41.336,-70.5572,2,"b",1.232,3.991,4.556,0.424,1
"MVCO_106","MVCO_106_01",NA,NA,2007-10-11 18:33:00,41.3232,-70.6308,15,"a",0.45,1.629,4.694,0.361,1
"MVCO_106","MVCO_106_01",NA,NA,2007-10-11 18:33:00,41.3232,-70.6308,15,"b",0.485,1.886,4.665,0.333,1
"MVCO_106","MVCO_106_02",NA,NA,2007-10-11 18:33:00,41.3232,-70.6308,10,"a",0.456,2.038,4.546,0.313,1
"MVCO_106","MVCO_106_02",NA,NA,2007-10-11 18:33:00,41.3232,-70.6308,10,"b",0.45,1.743,5.23,0.371,1
"MVCO_106","MVCO_106_03",NA,NA,2007-10-11 18:33:00,41.3232,-70.6308,5,"a",0.31,1.457,3.871,0.378,1
"MVCO_106","MVCO_106_03",NA,NA,2007-10-11 18:33:00,41.3232,-70.6308,5,"b",0.459,1.972,5.359,0.391,1
"MVCO_106","MVCO_106_04",NA,NA,2007-10-11 18:33:00,41.3232,-70.6308,2,"a",0.374,1.505,3.474,0.348,1
"MVCO_106","MVCO_106_04",NA,NA,2007-10-11 18:33:00,41.3232,-70.6308,2,"b",0.516,2.019,4.873,0.311,1
"MVCO_107","MVCO_107_01",NA,NA,2007-10-11 19:30:00,41.3268,-70.4487,9,"a",0.628,2.619,3.95,0.431,1
"MVCO_107","MVCO_107_01",NA,NA,2007-10-11 19:30:00,41.3268,-70.4487,9,"b",0.609,2.343,3.821,0.576,1
"MVCO_107","MVCO_107_02",NA,NA,2007-10-11 19:30:00,41.3268,-70.4487,6,"a",0.901,3.8,5.866,0.536,1
"MVCO_107","MVCO_107_02",NA,NA,2007-10-11 19:30:00,41.3268,-70.4487,6,"b",0.678,2.972,4.188,0.478,1
"MVCO_107","MVCO_107_03",NA,NA,2007-10-11 19:30:00,41.3268,-70.4487,2,"a",0.855,4.286,5.181,0.501,1
"MVCO_107","MVCO_107_03",NA,NA,2007-10-11 19:30:00,41.3268,-70.4487,2,"b",0.883,4.238,6.014,0.555,1
"MVCO_108","MVCO_108_01",NA,NA,2007-10-11 20:02:00,41.3233,-70.5062,13,"a",0.615,3.448,5.042,0.446,1
"MVCO_108","MVCO_108_01",NA,NA,2007-10-11 20:02:00,41.3233,-70.5062,13,"b",0.492,2.733,5.22,0.463,1
"MVCO_108","MVCO_108_02",NA,NA,2007-10-11 20:02:00,41.3233,-70.5062,6,"a",0.617,3.372,4.625,0.53,1
"MVCO_108","MVCO_108_02",NA,NA,2007-10-11 20:02:00,41.3233,-70.5062,6,"b",0.364,1.591,3.642,0.326,1
"MVCO_108","MVCO_108_03",NA,NA,2007-10-11 20:02:00,41.3233,-70.5062,2,"a",0.389,2.191,4.079,0.455,1
"MVCO_108","MVCO_108_03",NA,NA,2007-10-11 20:02:00,41.3233,-70.5062,2,"b",0.434,1.914,3.563,0.356,1
"MVCO_109","MVCO_109_01",NA,NA,2007-10-17 18:30:00,41.325,-70.5667,0,"a",0.634,1.686,8.238,0.497,1
"MVCO_109","MVCO_109_01",NA,NA,2007-10-17 18:30:00,41.325,-70.5667,0,"b",0.503,1.648,8.664,0.406,1
"MVCO_110","MVCO_110_01",NA,NA,2007-10-30 18:40:00,41.325,-70.5667,0,"a",0.474,2.495,8.228,0.421,1
"MVCO_110","MVCO_110_01",NA,NA,2007-10-30 18:40:00,41.325,-70.5667,0,"b",0.382,2.21,6.263,0.469,1
"MVCO_111","MVCO_111_01",NA,NA,2007-11-05 18:20:00,41.325,-70.5667,0,"a",0,1.705,9.071,0.408,1
"MVCO_111","MVCO_111_01",NA,NA,2007-11-05 18:20:00,41.325,-70.5667,0,"b",0,2.086,10.123,0.365,1
"MVCO_112","MVCO_112_01",NA,NA,2007-12-09 21:15:00,41.325,-70.5667,0,"a",0.087,2.136,1.756,0.344,1
"MVCO_112","MVCO_112_01",NA,NA,2007-12-09 21:15:00,41.325,-70.5667,0,"b",0.214,2.217,2.316,0.355,1
"MVCO_113","MVCO_113_01",NA,NA,2007-12-13 16:50:00,41.2363,-70.5367,0,"a",0.735,2.788,2.325,0.569,1
"MVCO_113","MVCO_113_01",NA,NA,2007-12-13 16:50:00,41.2363,-70.5367,0,"b",0.807,2.257,2.708,0.482,1
"MVCO_114","MVCO_114_01",NA,NA,2007-12-13 17:10:00,41.254,-70.5917,0,"a",0.693,1.645,1.648,0.419,1
"MVCO_114","MVCO_114_01",NA,NA,2007-12-13 17:10:00,41.254,-70.5917,0,"b",0.581,1.705,1.482,0.414,1
"MVCO_115","MVCO_115_01",NA,NA,2007-12-13 17:30:00,41.3238,-70.5694,0,"a",0.525,1.384,2.384,0.411,1
"MVCO_116","MVCO_116_01",NA,NA,2008-01-16 14:08:00,41.3265,-70.4481,13,"a",0.843,1.394,0.502,0.515,1
"MVCO_116","MVCO_116_01",NA,NA,2008-01-16 14:08:00,41.3265,-70.4481,13,"b",1.121,1.856,0.367,0.297,1
"MVCO_116","MVCO_116_02",NA,NA,2008-01-16 14:08:00,41.3265,-70.4481,6,"a",0.109,1.705,0.431,0.253,1
"MVCO_116","MVCO_116_02",NA,NA,2008-01-16 14:08:00,41.3265,-70.4481,6,"b",0.118,0.624,0.632,0.316,1
"MVCO_116","MVCO_116_03",NA,NA,2008-01-16 14:08:00,41.3265,-70.4481,3,"a",0.254,3.481,0.644,0.36,1
"MVCO_116","MVCO_116_03",NA,NA,2008-01-16 14:08:00,41.3265,-70.4481,3,"b",0.224,1.655,0.545,0.335,1
"MVCO_117","MVCO_117_01",NA,NA,2008-01-16 15:20:00,41.3255,-70.5149,18,"a",0.107,0.575,0.485,0.189,1
"MVCO_117","MVCO_117_01",NA,NA,2008-01-16 15:20:00,41.3255,-70.5149,18,"b",0.062,1.214,0.327,0.197,1
"MVCO_117","MVCO_117_02",NA,NA,2008-01-16 15:20:00,41.3255,-70.5149,8,"a",0.073,1.956,0.484,0.259,1
"MVCO_117","MVCO_117_02",NA,NA,2008-01-16 15:20:00,41.3255,-70.5149,8,"b",0.09,1.846,0.512,0.276,1
"MVCO_117","MVCO_117_03",NA,NA,2008-01-16 15:20:00,41.3255,-70.5149,4,"a",0.094,0.54,0.618,0.277,1
"MVCO_117","MVCO_117_03",NA,NA,2008-01-16 15:20:00,41.3255,-70.5149,4,"b",0.066,0.323,0.667,0.255,1
"MVCO_118","MVCO_118_01",NA,NA,2008-01-16 16:20:00,41.3254,-70.6278,17,"a",0.081,1.274,0.331,0.172,1
"MVCO_118","MVCO_118_01",NA,NA,2008-01-16 16:20:00,41.3254,-70.6278,17,"b",0.059,0.926,0.467,0.219,1
"MVCO_118","MVCO_118_02",NA,NA,2008-01-16 16:20:00,41.3254,-70.6278,12,"a",0.225,2.397,0.514,0.183,1
"MVCO_118","MVCO_118_02",NA,NA,2008-01-16 16:20:00,41.3254,-70.6278,12,"b",0.297,1.324,0.437,0.233,1
"MVCO_118","MVCO_118_03",NA,NA,2008-01-16 16:20:00,41.3254,-70.6278,8,"a",2.14,0.908,0.465,0.263,1
"MVCO_118","MVCO_118_03",NA,NA,2008-01-16 16:20:00,41.3254,-70.6278,8,"b",1.844,0.839,0.369,0.254,1
"MVCO_118","MVCO_118_04",NA,NA,2008-01-16 16:20:00,41.3254,-70.6278,3,"a",5.681,1.936,0.442,0.278,1
"MVCO_118","MVCO_118_04",NA,NA,2008-01-16 16:20:00,41.3254,-70.6278,3,"b",4.953,0.788,0.438,0.248,1
"MVCO_119","MVCO_119_01",NA,NA,2008-01-16 18:00:00,41.3218,-70.5656,16,"a",0.659,0.681,0.372,0.272,1
"MVCO_119","MVCO_119_01",NA,NA,2008-01-16 18:00:00,41.3218,-70.5656,16,"b",0.653,0.313,0.302,0.194,1
"MVCO_119","MVCO_119_02",NA,NA,2008-01-16 18:00:00,41.3218,-70.5656,12.5,"a",0.068,0,0.48,0.23,1
"MVCO_119","MVCO_119_02",NA,NA,2008-01-16 18:00:00,41.3218,-70.5656,12.5,"b",0,1.464,0.434,0.233,1
"MVCO_119","MVCO_119_03",NA,NA,2008-01-16 18:00:00,41.3218,-70.5656,8,"a",0,0,0.326,0.18,1
"MVCO_119","MVCO_119_03",NA,NA,2008-01-16 18:00:00,41.3218,-70.5656,8,"b",0.071,0,0.516,0.273,1
"MVCO_119","MVCO_119_04",NA,NA,2008-01-16 18:00:00,41.3218,-70.5656,3,"a",0,0,0.331,0.195,1
"MVCO_119","MVCO_119_04",NA,NA,2008-01-16 18:00:00,41.3218,-70.5656,3,"b",0,0.571,3.159,0.258,1
"MVCO_120","MVCO_120_01",NA,NA,2008-01-16 18:53:00,41.2533,-70.565,28,"a",0,0.792,0.586,0.128,1
"MVCO_120","MVCO_120_01",NA,NA,2008-01-16 18:53:00,41.2533,-70.565,28,"b",0,0.551,0.421,0.121,1
"MVCO_120","MVCO_120_02",NA,NA,2008-01-16 18:53:00,41.2533,-70.565,18,"a",0,0.612,0.385,0.454,1
"MVCO_120","MVCO_120_02",NA,NA,2008-01-16 18:53:00,41.2533,-70.565,18,"b",0,0.509,0.526,0.449,1
"MVCO_120","MVCO_120_03",NA,NA,2008-01-16 18:53:00,41.2533,-70.565,12,"a",0,0.796,0.952,0.438,1
"MVCO_120","MVCO_120_03",NA,NA,2008-01-16 18:53:00,41.2533,-70.565,12,"b",0,1.525,1.079,0.453,1
"MVCO_120","MVCO_120_04",NA,NA,2008-01-16 18:53:00,41.2533,-70.565,0,"a",0,1.194,0.442,0.444,1
"MVCO_120","MVCO_120_04",NA,NA,2008-01-16 18:53:00,41.2533,-70.565,0,"b",0,0.605,0.448,0.376,1
"MVCO_121","MVCO_121_01",NA,NA,2008-01-16 19:44:00,41.1982,-70.5655,37,"a",0,1.153,0.615,0.541,1
"MVCO_121","MVCO_121_01",NA,NA,2008-01-16 19:44:00,41.1982,-70.5655,37,"b",0.304,1.284,0.946,0.569,1
"MVCO_121","MVCO_121_02",NA,NA,2008-01-16 19:44:00,41.1982,-70.5655,23,"a",0.31,1.194,0.565,0.529,1
"MVCO_121","MVCO_121_02",NA,NA,2008-01-16 19:44:00,41.1982,-70.5655,23,"b",0.384,1.434,0.633,0.528,1
"MVCO_121","MVCO_121_03",NA,NA,2008-01-16 19:44:00,41.1982,-70.5655,13,"a",1.696,0.878,1.364,0.334,1
"MVCO_121","MVCO_121_03",NA,NA,2008-01-16 19:44:00,41.1982,-70.5655,13,"b",1.501,0.747,0.976,0.447,1
"MVCO_121","MVCO_121_04",NA,NA,2008-01-16 19:44:00,41.1982,-70.5655,0,"a",0.532,0.515,0.949,0.439,1
"MVCO_121","MVCO_121_04",NA,NA,2008-01-16 19:44:00,41.1982,-70.5655,0,"b",0.548,1.274,3.454,0.322,1
"MVCO_122","MVCO_122_01",NA,NA,2008-01-16 21:29:00,41.3351,-70.5534,14,"a",0,0.231,0.496,0.266,1
